id,source,comment,sentiment
39719,vaahaka.com,"އާން ކޮބާތަ އެ ޝަހުލާ ފަހުން ހަބަރެއްވެސް ނުވޭ މާ ގަޓު މީހަކަށް ވެގެން އުޅެފަ&#8230;&#8230; ބޮލަށް ވެސް ފަސޭހަ މިހާރު🤣🤣🤣🤣

    
    
                           
                    
    3",2
39736,vaahaka.com,"ވަރަށް ރީތި ވާހަކައެއް&#8230;..އަނެއް ބައި ކޮން ދުވަހަކުން ގެނެސްދޭނީ

    
    
                           
                    
    3",1
39759,vaahaka.com,"ވަރަށް ފުރިހަމަ. ލަވްފިކްޝަން އަކީ މަގޭއައް އެންމެ ރީތި ވާހަކަތައް. ދެން އޮތް ބައި ކޮން ދުވަހަކުން ނެރެނީ ޔޫންނީ ؟

    
    
                           
                    
    4",1
39837,vaahaka.com,"ބ.އޭޭދަފުށި

    
    
                           
                    
    1",2
39840,vaahaka.com,ޔޫ އާރ މައި ފްރެންޑް,1
39866,vaahaka.com,ޖޫ އޮފް ވީތަ ހާދަ ފޫހި އޭ މިރޭ,2
39876,vaahaka.com,"ވާހަކަ އެއް ބުނެލަން

    
    
                           
                    
    2",2
39891,vaahaka.com,"ޔާ. ރީތި ސްޓޯރީ އެއް ހެން ހީވަނީ..😘😘
ކީޕްއިޓް އަޕް..😍

    
    
                           
                    
    4",1
39893,vaahaka.com,"ވަޓް ޔޫހީ&#8230; އޭމް ފްރޮމް ބ އެޓޯލް  ޓޫ.. ސޯ ޗިއަރސް",2
39901,vaahaka.com,"މި ބައި ދިގު އެހެން ބައިތަކަށް ވުރެން&#8230;ޝުކުރިއްޔާ ޒެލް&#8230;.☺️☺️
ވާހަކަ މިހާރު ވަރަށް ރީތި&#8230;. އަވަހަށް އަޕް ކޮށްދޭތި އަނެއް ބައި 👌👌

    
    
                           
                    
    9    

    
                        
                    
    1",1
39912,vaahaka.com,"ވަރަށް ދެރަވޭ މާދަމާ އަޕް ނުކުރާތީވެ&#8230; އެކަމް މާދަމާވެސް މި ސައިޓަށް ވަދެެވޭނެ ކަންނޭނގެ މި ވާހަކަ އަޕް ކޮށްފައިންތޯ ބަލަން&#8230;. ހެހެހެ&#8230; އިންތިޒާރު ކުރާނަށް މި ވާހަކައަށް&#8230;.

    
    
                           
                    
    3",1
39918,vaahaka.com,ގިނައޭނުން؟” މިއީތަ ރަނގަޅު ގޮތަކީ؟,2
39933,vaahaka.com,"ވަރަށް ރީތި.. މާޝާ ﷲ 🥀✨

    
    
                           
                    
    5",1
39972,vaahaka.com,"ވަރަށް ރީތި މާޝާ ﷲ ހީވަނީ ހަމަ ވާހަކައިގެ ތެރޭގަ އުޅެވޭހެން ކީޕް އިޓް އަޕް އަފާ އައި ލަވް ޔުއާ ސްޓޯރީސް&#8230;&#8230;🙂

    
    
                           
                    
    5    

    
                        
                    
    2",1
39973,vaahaka.com,"ނަން މާ ބޮޑަށް ގުޅުވީމަ އެހާ ކަމަކު ނުދޭ
މަގޭ ހިޔާލު

    
    
                           
                    
    1    

    
                        
                    
    1",0
40005,vaahaka.com,"ފަރާ

    
    
                           
                    
    2    

    
                        
                    
    1",2
40010,vaahaka.com,"ޝުކުރިއްޔާ ސާރާ♥️🌹✨✨

    
    
                           
                    
    2    

    
                        
                    
    1",1
40014,vaahaka.com,"ޝުކުރިއްޔާ ރައު♥️🌹✨✨

    
    
                           
                    
    1",1
40026,vaahaka.com,"ހޭއި ކުޑޭ 👋🏻&#8230; ފޯން އަކަށް ސްނެޕް އެއް ނޭޅުން&#8230; ސޮރީ&#8230; އަދި މިއަދު ވެސް ޓްރައި ކޮއްލާނަން&#8230; 😁😁",1
40114,vaahaka.com,"ޝުކުރިއްޔާ ނަދުވާ ❤
ބުރާސްފަތި ދުވަހު އިންޝާ ﷲ 45 ވަނަ ބައި ގެނެސް ދޭނަން. ☺

    
    
                           
                    
    6",1
40121,vaahaka.com,"ވަރަށް ރީތި ވާހަކައެއް. ހަމަ ހަޤީޤީ ވާހަކައެއް ދޯ ♥️

    
    
                           
                    
    3",1
40159,vaahaka.com,"އޫހް.. ސަޅި ނަމެއް..😯😘💋💋💝💝💝💋💋💋💝💝💝

    
    
                           
                    
    2    

    
                        
                    
    2",1
40195,vaahaka.com,ކީކޭ ބުނާނީ ވަރަށް ރީތި.,1
40213,vaahaka.com,ތޭންކްސް ޔޫން. ޔޫންގެ އެކުއްޖާ ސ2 އަށްވެސް އަލާން އިންތިޒާރު ކުރަން⁦❤️⁩🌹⁦😊,1
40235,vaahaka.com,"ގެޓް ވެލް ސޫން އަފާ ދައްތާ&#8230; އަފާ ދައްތައަށް ފަސޭހަގޮތަކަށް ވާހަކަ އަޕް ކުރީމަ ރަނގަޅުވާނެ&#8230;. އިންތިޒާރު ކުރާނަށް&#8230;.

    
    
                           
                    
    5",1
40237,vaahaka.com,"ފަވާޝަތު ކިޔާބަ ޕްލީޒް

    
    
                           
                    
    8    

    
                        
                    
    7",2
40257,vaahaka.com,"އިން ޝާ ﷲ 45 ވަނަ ބައި ބުރާސްފަތި ދުވަހު ގެެނެސްދެވޭނެ❤️

    
    
                           
                    
    19",2
40298,vaahaka.com,"ދާނިޔާ

    
    
                           
                    
    4    

    
                        
                    
    8",2
40315,vaahaka.com,"އަޕް ވޭތޯމީނީ ހަމަ 🙂🙂

    
    
                           
                    
    2",2
40323,vaahaka.com,"އޭ.. ސޮރީ ރޯންގް ސްޓޯރީއަކަށް އެ ކޮމެންޓް ކުރެވުނީ&#8230;.😢😢😢😢😞😞😞",2
40338,vaahaka.com,ނާޝިދު އާއި މިހާދުއައް ދޫ ލަންޑެއް ނުދޭތި,2
40367,vaahaka.com,"ވަރަށް ދެރަވޭ މި ބޭޑް ކޮމެންޓްތައް ކިޔާފަ އެކަމަކުވެސް އަފާ ދެރަ ނުވާތި އައި ވިލް އޯލް ވޭސް ސަޕޯރޓް ޔޫ &#8230;&#8230; ☺

    
    
                           
                    
    2",1
40415,vaahaka.com,"ލަޔާ ދައްތާ މިވާހަކ ކޮންމެ ދުވަހކު އަޕް ކޮްްދީބަ.ހާދަ ކިޔާހިތްވޭ އެބަ..އަބަދު ވިސްނެނީ ވާހަކަ އާ ދޭތެރޭ&#8230;ސޮކޫލް ގަވެސް",2
40469,vaahaka.com,"އަޅުގަނޑު މި ބަލަނީ ވީހާވެސް އަވަސް މުއްދަތެއްގެ ތެރޭގައި ހަށި ސ1 ފެށިގެން ކިޔުންތެރިންނާއި ހަމައަށް ގެނެސްދެވޭތޯ. އަވަސް ފުރުސަތެއްގައި އެކަަން ކުރާނަން. އިންޝާﷲ

    
    
                           
                    
    3",2
40471,vaahaka.com,"އަޑު އެހި ފަހަރު އުޅުނީ ދަރި މަރާލަންް ވިއްޔާ. އެހެންވީމާ ބިރު ގަންނާނެއްނު

    
    
                           
                    
    6    

    
                        
                    
    1",2
40479,vaahaka.com,"ޝުކުރިއްޔާ ޕިންކި💜💐✨✨

    
    
                           
                    
    7    

    
                        
                    
    1",1
40490,vaahaka.com,"މުސްކުޅި ވިސްނުމެއް ހުރި މީހެއް އަފާ މީ 🙄

    
    
                           
                    
    3    

    
                        
                    
    13",2
40550,vaahaka.com,"ހަގީގަތް އެނގޭ މީހާ ހަނު
މިވާހަކަ ދެމިގެން އައީ ކިހިނެއް
މިވާހަކަ އެނގުނީ ކިހިނެއް",2
40558,vaahaka.com,"ޝުކުރިއްޔާ 💙ޝާއިނީ💙✨✨

    
    
                           
                    
    5",1
40561,vaahaka.com,"😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
ޒެމް ހީހީ ހަލާކުވެއްޖެ. ހުވާ ދެލޮލުން ފެން އައިއްސި. ޒީޝާން ސިސް މިކަހަލަ ވާހަކަ ލިޔަން ހަމަ މޮޅިއްޔޭ
ސިސްގެ މިކަހަލަ މަޖާ ވާހަކަތައް އަބަދުވެސް ކިޔަން ލިބޭނެކަމަށް ޒެމް އުންމީދު ކުރަން 
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂

    
    
                           
                    
    17",1
40562,vaahaka.com,"ވ ސަޅި އަފާސިސް 💖💖💖💖

    
    
                           
                    
    4    

    
                        
                    
    1",1
40564,vaahaka.com,"ރީޑިންގް ދީސް ކޮމެންޓްސް އިޒް އަ ވެރީ އެންޓަޓެއިނިންގް ތިންގް ޓުޑޫ😂🤣✌🏻
އެސްޕެށަލީ ވެން ވީ ވެއިޓް ފޮ އިޓް ޓު އަޕްލޯޑް😂
އައި ލަވް ޔޫ އޯލް❤️

    
    
                           
                    
    2",1
40569,vaahaka.com,"ޝުކުރިއްޔާ ފާތުން🤍🌼✨✨

    
    
                           
                    
    2    

    
                        
                    
    1",1
40572,vaahaka.com,"ނައިސް 💖

    
    
                           
                    
    2",1
40587,vaahaka.com,"ޔޭ މީ ފަސްޓް&#8230;. ވަރަށް ރީތި މި ޕާޓު ވެސް&#8230;

    
    
                           
                    
    2",1
40649,vaahaka.com,"ދެން ކޮންއިރަކުންތަ 10 ވަނަބައި 🙂

    
    
                           
                    
    1",2
40659,vaahaka.com,ކިހިނެތް މި ވާހަކަ ކީ؟,2
40673,vaahaka.com,"ޝުކުރިއްޔާ ޑެޑްހަންޓް.ތިބާއަށް ހެޔޮ ރަޙުމަތްްލައްވާށި!

    
    
                           
                    
    1",1
40679,vaahaka.com,"ވވ ރީތި♥️❤️❤️

    
    
                           
                    
    2",1
40688,vaahaka.com,"އަނެށް ބައި ކޮންއރަކު

    
    
                           
                    
    1",2
40696,vaahaka.com,"އޯވްވް ތޭންކްސް.. 42 ޕާޓްސް.. 🙂

    
    
                           
                    
    2",1
40701,vaahaka.com,އަހް ހާދަލަހޭ އަޕްކުރާލެއް އާޔޫ ބިސްޕުޑިން,2
40730,vaahaka.com,"ޝުކުރީއްޔާ! ☺️🥰

    
    
                           
                    
    1",1
40732,vaahaka.com,ޝުކުރީއްޔާ އަމާނީ😚🥰,1
40742,vaahaka.com,"ވރީތި 💚

    
    
                           
                    
    4",1
40767,vaahaka.com,ޝުކުރިއްޔާ,1
40779,vaahaka.com,"ޝުކުރިއްޔާ ޕިންކި💝🌺✨✨
ސަބްމިޓްކޮށްފަވާނީ☺️☺️✨✨

    
    
                           
                    
    4    

    
                        
                    
    2",1
40819,vaahaka.com,"އަޅުގަނޑު ވެސް މިއީ އަލަށް އަޑު އެހި ވާހަކަ އެއް&#8230;..
އަޅުގަނޑު އަށް އިނގޭ ގޮތުގައި ނ.ލަންދޫ ގައި ހަތްކަ ކިޔާ ތަނެށްއޮންނަ.ކަން އެނގޭ
ނ.ލަންދޫ ހަތްކަ އާ މިހާދިސާ އާ ގުޅުމެށްވޭތަ ސާންބެ

    
    
                           
                    
    3",2
40825,vaahaka.com,"ޝުކުރިއްޔާ މައި ނޯވަން.ބިގެސްޓް ސަޕޯޓާ.އުންމީދުކުރަން އަބަދުވެސް ތިގޮތުގަ އާޔޫ އާ އެއްކޮށް ވާނެކަމަށް.

    
    
                           
                    
    1",1
40827,vaahaka.com,ޝުކުރިއްޔާ,1
40850,vaahaka.com,"ދެންއޮތް ބައި ދިގުވާނެ.. އިންޝާﷲ♥️

    
    
                           
                    
    2",1
40854,vaahaka.com,"ޝުކުރީއްޔާ ރީޑާރ♥️
ލައްބަ&#8230; ދެން އޮތްބައި މިއަށް ވުރެ ދިގުކޮށްލާނަށް.. އިންޝާﷲ🤗

    
    
                           
                    
    3",1
40861,vaahaka.com,"ޕިސްޕިސް، ތީ ދެން ބޮޑު ވަރު&#8230;. މީހުންގެ ސިފަޔަށް މަލާމާތްކޮށް ގެން  ތިމީހުންނަ
ކޮންފައިދާ އެށްތަވަނީ&#8230;&#8230; މީހުންގެ ޒާތީ ކަންކަމާ ނުބެހި ހުރެބަލަ&#8230;

    
    
                           
                    
    13    

    
                        
                    
    1",0
40882,vaahaka.com,"ވަރަށް ރީތި ވާހަކައެއް ❤️❤️

    
    
                           
                    
    3    

    
                        
                    
    1",1
40887,vaahaka.com,"♥️♥️♥️
✨✨✨

    
    
                           
                    
    2    

    
                        
                    
    1",1
40906,vaahaka.com,"ފައިސަލް ބާ؟

    
    
                           
                    
    9",2
40930,vaahaka.com,ކޮންލަވައެއްތަ އެންމެ ރީތި ބީޓީއެސް އިން؟؟ 😁🙃🙃,2
40932,vaahaka.com,"ތަންކޮޅެއް ދުރު ދުރުގަ ލިޔަން މަސައްކަތް ކުރާތި ދެން&#8230;&#8230;",2
40940,vaahaka.com,"ދެން ކޮންއިރަކުންތަ 7 ވަނަބައި ގެނެސް ދެނީ 😶😶

    
    
                           
                    
    1",2
40954,vaahaka.com,"ވަރަށް ވަރަށް ވަރަށް ވަރަށް ވަރަށް އިބުރަތްތެރި އަދި ވަރަށް ވަރަށް ވަރަށް ވަރަށް ވަރަށް ވަރަށް ވަރަށް ވަރަށް ރީތި

    
    
                           
                    
        

    
                        
                    
    1",1
40959,vaahaka.com,"ހީވަނީ އެހެން🙄✨✨
ޔެސް!! އެމީހަކު ކުރިކަމެއް ހަމަ އެމީހަކަށް!😏😅✨✨

    
    
                           
                    
    2",1
40969,vaahaka.com,"އަސްލު ކިހިނެއްތައް ހުރިހާ ކޮމެންޓްސް ތަކަށް ރިޕްލައި ކުރަނީ؟؟
ހާދަ ފާސްޓޭ😁
ނޮޓިފިކޭށަން ލިބެނީތޯ؟😂
އަފާ ވަރަށް ގަދަ އިނގޭ☺️

    
    
                           
                    
    2",1
40973,vaahaka.com,"ޝުކުރިއްޔާ ސަމްހާ💛🌻✨✨

    
    
                           
                    
    2",1
40978,vaahaka.com,".. ކޮންއިރަކުންތަ 12 ވަނަ ބައި ގެނެސް ދެނީ އަފާ&#8230;&#8230;.

    
    
                           
                    
    4",2
40979,vaahaka.com,"ސަޅި⁦❣️⁩

    
    
                           
                    
    1",1
40995,vaahaka.com,"ކޮބައިތަ ފެން ހުރި ބައިތައް؟؟؟

    
    
                           
                    
    2",2
41008,vaahaka.com,ރީތި💜💜💜,1
41021,vaahaka.com,"ވަރަށް ފުރިހަމަ 💖😍

    
    
                           
                    
    1",1
41024,vaahaka.com,"ބްލެކް ހުޑީ&#8230;. ކޮން އިރަކުންތަ ދެން އޮތް ބައި؟

    
    
                           
                    
    1",2
41026,vaahaka.com,"ޥަރަށް ސަޅި
މާޝާ ﷲ

    
    
                           
                    
    1",1
41039,vaahaka.com,"ފޮނި ބޮތްކެއް ހަމަ ހުވާ 😒

    
    
                           
                    
        

    
                        
                    
    7",2
41042,vaahaka.com,ކޮބާ؟,2
41092,vaahaka.com,"ހަމަ އަހަރުމެން ރަށުގައި ހަދާލި ގޮތް ތިއަކީ&#8230; އެ ފިރިހެން ކުޅި ގަނޑު ރަށުން ބޭރު ކޮށްފައި ރަށު ރައްޔިތުން ހަމަނޭވާލީ ވެސް&#8230; އެއީ ފިސާރި މަޖާކަމެއް😂🤣

    
    
                           
                    
    3",2
41151,vaahaka.com,"🤣🤣😂😂 މަ ކާލާ&#8230;&#8230;

    
    
                           
                    
    8    

    
                        
                    
    1",2
41156,vaahaka.com,"ماشاءالله ވަރަށް ރީތި ސިފަކޮށްދިނުން.
ވާހަކަ ތެރޭ އުޅެލެވޭހެން ހީވަނީ.ކާންޓް ވެއިޓް ފޯރ ދަ ނެކްސްޓް ޕާރޓް.ލޯޑްސް އޮފް ލަވް އަފާ މައި ޖާން",1
41179,vaahaka.com,"ލައްބަ އަފާ! 😊😊

    
    
                           
                    
    1",1
41193,vaahaka.com,އޭ މިގަޑީ އޮންގަ ކޮންބައެއް..؟؟ ހަމައެކަކު އޮންގަ ނެތިއްޔާ ރައި މި ދަނީ..😞😞😥😟,2
41194,vaahaka.com,މާޝާއައްލާހް ވާހަކަ ވަރައްރީތި ❤️❤️😍,1
41214,vaahaka.com,ޔާ,2
41218,vaahaka.com,ކޮބާ ކުޑޭ؟؟؟,2
41248,vaahaka.com,"ހޫމް&#8230; އޯކޭ&#8230; ކޮށްބަލަ ކުޑޭ ބޭނުން ސުވާލެއް🙂",2
41260,vaahaka.com,ކޮބާ ކުޑޭ؟؟ މިހާރު 1 ޖަހާފި 😂,2
41280,vaahaka.com,"ވަރަށް ރީތި&#8230; ❤️އެންޑް އައި ނޯ ދެޓް ޔޫ ކެން ޑޫ އިޓް އަސުރުމާ&#8230; 😌ގުޑްލަކް😘

    
    
                           
                    
    1",1
41306,vaahaka.com,10 ވަނަ ބައި އަވަސް ކޮށްލަބާ,2
41317,vaahaka.com,ވާހަކަ ނިމެންދެން ވިދާޅުވެލައްވާ! 🤗♥️,1
41332,vaahaka.com,"އޯ ވާވް😍😍&#8230; ޝަމް ދެން އަވަހަށް އާންސާ ކޮށްބަލަ😉😉ސޭ ޔެސް އެނގޭ&#8230; އެހެން ނޫނީ ބްލެކް ހޫޑީ ދެރަވާނެ😎😉😂",1
41343,vaahaka.com,"ސޮރީ އެވްރިވަން&#8230;😥😥",2
41405,vaahaka.com,"އަސްލަމް އެފްބީ ގެންގުޅުއްވާ ތޯ؟؟؟އެނީވަން ހޫ ނިޔު ހިސް އައިޑީ ޕުލީސް ޝެއަރ މީ 🤭
ލަވް ތިސް ސުޓޯރީ. 😘

    
    
                           
                    
    6",2
41411,vaahaka.com,ޙައު މެނީ ޕާރޓްސް؟,2
41423,vaahaka.com,"9 ގަ ކަންނޭނގެ&#8230; އެއީ އައި ބުނީ 9 ގަ އޮން ވެވޭ މީހުން އޮން ވައްޗޭ&#8230; ދެޓްސް ވައި&#8230; ބަޓް އައި އޭމް ނޮޓް ޝުއާ އިނގޭ&#8230; ދެން މި ގަޑީގައި އޮފް ވީ އިނގޭ&#8230; ބާއި ފޯ ނައު&#8230; ޓޭކް ކެއާ އެވްރީ ވަން&#8230; ބާއި ގާއިސް&#8230; 9 ގަ އޮން ވާނަން 😉😁😁",2
41467,vaahaka.com,ޝުކުރިއްޔާ 😊⁦❤️⁩⁦❤️⁩,1
41469,vaahaka.com,"ހާދަ މޮޅޭ އަފާ ސިސް. ކިތައް އަހަރުން މައްޗައް ވާހަކަ ލިޔެވެނީ

    
    
                           
                    
    3",2
41506,vaahaka.com,"އިންޝާ ﷲ އާދިއްތަ ދުވަހު 44 ވަނަ ބައި ގެނެސްދެވޭނެ ♥️

    
    
                           
                    
    35",1
41533,vaahaka.com,،ހެހެހެހެ,2
41565,vaahaka.com,"އެއީ އަހަރެން ފޮނުވި މެސެޖެއް އިނގޭ&#8230; އޮޅިގެން ނަން ނުޖެހޭ&#8230; ސޮރީ 😁",2
41629,vaahaka.com,"އޯކީީ&#8230;😉😉😉",2
41638,vaahaka.com,ލޮލް🤣🤣🤣🤣🤣🤣,2
41658,vaahaka.com,ކަމަނާ؟؟؟ އޯކީ.. ކަމަނަ ދިޔަައިއްޔާ އުން ވެސް ދިޔައީ.. ބާއި😩😩😩😞😞😞,2
41674,vaahaka.com,😁😉😉😉😉😉,1
41676,vaahaka.com,އަމިއްލަ ނެމް ވެސް ނޭނގެ..😂😂😂😂😂🤣😂,2
41698,vaahaka.com,"ހޭ&#8230; ކޮން ނަބާ އެއް😉😉😉😉😉",2
41718,vaahaka.com,"ބަޓް މި ވާހަކަ ވަރަށް ރީތި.. ކޮންއިރަކުން އަނެއް ޕާޓު..😘😘😘😽😽🙆🙆

    
    
                           
                    
    4",2
41836,vaahaka.com,"ހިތާދޫ ތަ ކިޔަނީ އެރަށަށް&#8230; ދެން ހިތަދޫ ކިޔާރަށެއް އޮވޭތަ؟؟؟",2
41849,vaahaka.com,އާނ ކީޕް ވެއިޓިންގް ފޯރ ދަ ނެކްސްޓް އެޕިސޯޑް އިނގޭ. ވަރަށް ބޮޑަށް ޝުކުރިއްޔާ އިނގޭ.,1
41850,vaahaka.com,"އޭ ޒިއައްޕޭ !! ދުވަސްކޮޅެއް ވެއްޖެތާ ވާހަކަ ނުދެއްކޭތާ.. ޒިއައްޕެގެ ވާހަކަ މިސައިޓުން ފެނުނީމަ ވަރަށް އުފާވެއްޖެ. ވަރަށް ރީތި އިނގޭ 🙂

    
    
                           
                    
    6    

    
                        
                    
    2",1
